Precipitation,Net_Radiation,Soil_Moisture,Evapotranspiration,Runoff,Time,Drainage,Infiltration
0.102166355,1.9560561395427005,0.0,0.04662038894085781,0.0,2010-03-13,0.47328251097898083,0.102166355
0.0692563,1.9852886716974092,0.0692563,0.0,0.0,2010-03-14,0.0,0.0692563
0.15515383,1.995061854341946,8.241345356473084e-05,0.02048027358969862,0.0,2010-03-15,0.20384744295673665,0.15515383
0.4081676,2.0048350369864822,0.40050813165276095,0.0007099494818150571,0.0,2010-03-16,0.007031932318988751,0.4081676
0.2673038,2.0146082196310195,0.12786976039707004,0.04973315563923309,0.0,2010-03-17,0.4902090156164578,0.2673038
2.3653817,2.024381402275556,2.188026870742406,0.028237484831638456,0.0,2010-03-18,0.2769871048230261,2.3653817
4.5253463,2.0341545849200924,5.450220498745364,0.11737078941840569,0.0,2010-03-19,1.1457818825786361,4.5253463
1.5224938,2.043927767564629,4.978231036682624,0.1861325496047778,0.0,2010-03-20,1.8083507124579619,1.5224938
0.002998058,2.053700950209165,3.074211775412545,0.17874111969734469,0.0,2010-03-21,1.7282761995727345,0.002998058
0.16236885,2.0634741328537016,1.737318149942825,0.141128805594944,0.0,2010-03-22,1.358133669874776,0.16236885
0.022026468,2.2952755444882467,0.6203576787471166,0.11801147917441346,0.0,2010-03-23,1.020975460021295,0.022026468
0.5087039,2.5270769561227913,0.44132697198709225,0.07764067362491278,0.0,2010-03-24,0.6100939331351115,0.5087039
4.3721504,2.7588783677573363,4.22740102973926,0.0714928376615924,0.0,2010-03-25,0.5145835045862385,4.3721504
0.3812207,2.9906797793918813,2.7761418514368312,0.23985920223309098,0.0,2010-03-26,1.5926206760693382,0.3812207
9.624193,3.2224811910264264,10.900279969957099,0.20944064366035317,0.0,2010-03-27,1.29061423781938,9.624193
0.31920338,3.454282602660971,8.217244981364614,0.4448631552195509,0.0,2010-03-28,2.557375213372934,0.31920338
0.18169826,3.6860840142955156,5.766333146212992,0.4121716274568354,0.0,2010-03-29,2.2204384676947857,0.18169826
1.1222024,3.9178854259300606,4.661494254180893,0.36698755954806295,0.0,2010-03-30,1.8600537324840363,1.1222024
0.8472902,4.009681520907264,3.4986988789574314,0.33769311156293136,0.0,2010-03-31,1.6723924636605296,0.8472902
3.8246198,4.101477615884467,5.57519403693265,0.2992563500898454,0.0,2010-04-01,1.448868291934936,3.8246198
0.016095687,4.193273710861671,3.3761053888641612,0.3862183916568597,0.0,2010-04-02,1.8289659434116288,0.016095687
0.61182606,4.285069805838874,2.257548148266884,0.3071253361654965,0.0,2010-04-03,1.4232579644317809,0.61182606
0.006116463,4.376865900816076,0.84329625164449,0.25652606405132733,0.0,2010-04-04,1.1638422955710668,0.006116463
0.4747305,4.46866199579328,0.4466328962226047,0.1600727247174095,0.0,2010-04-05,0.7113211307044758,0.4747305
0.39985368,4.560458090770483,0.20993220118577272,0.1188867811760971,0.0,2010-04-06,0.5176675938607349,0.39985368
0.17677769,4.652254185747687,0.0,0.08314817302771937,0.0,2010-04-07,0.354907481904036,0.17677769
1.7029248,4.657349406986677,1.7029248,0.0,0.0,2010-04-08,0.0,1.7029248
