Precipitation,Net_Radiation,Soil_Moisture,Evapotranspiration,Runoff,Time,Drainage,Infiltration
4.9495964,5.178233338150577,19.087331031554882,0.5061160547628507,0.0,2010-03-02,2.2513460462035564,4.9495964
0.0,5.01105586119956,16.173801718247553,0.5205814849026945,0.0,2010-03-03,2.3929478284046364,0.0
0.0,4.843878384248541,13.507825457668442,0.46321878062943106,0.0,2010-03-04,2.20275747994968,0.0
0.21180716,4.676700907297524,11.297874555059083,0.4087136921841725,0.0,2010-03-05,2.013044370425186,0.21180716
10.723128,4.509523430346505,19.8195546386618,0.36042581807317353,0.0,2010-03-06,1.8410220983241143,10.723128
0.018576732,4.9615924370846605,16.87448013558609,0.5252365058718046,0.0,2010-03-07,2.4384147292039025,0.018576732
0.0,5.413661443822817,14.095712701402956,0.5288020920776546,0.0,2010-03-08,2.2499653421054795,0.0
0.3605258,5.865730450560972,11.876191101238339,0.5236637272035399,0.0,2010-03-09,2.0563836729610765,0.3605258
0.42279252,6.317799457299127,9.893714702853432,0.5177156528129131,0.0,2010-03-10,1.8875532655719949,0.42279252
6.2467175,6.769868464037284,13.911265249170036,0.5063453114766275,0.0,2010-03-11,1.7228216422067693,6.2467175
0.0038280766,7.221937470775438,11.231701170781742,0.6405070444764451,0.0,2010-03-12,2.0428851105118495,0.0038280766
0.34389043,7.674006477513594,9.12841923148249,0.6115497634146647,0.0,2010-03-13,1.8356226058845873,0.34389043
1.200972,8.126075484251752,8.090740152867347,0.5838019104294899,0.0,2010-03-14,1.6548491681856528,1.200972
4.1038303,8.416324560855578,10.067365442123211,0.569250567937735,0.0,2010-03-15,1.5579544428064012,4.1038303
6.899474,8.706573637459403,14.57207529367291,0.6568891147850588,0.0,2010-03-16,1.737875033665241,6.899474
0.0,8.996822714063232,11.664581290269403,0.8166514488093373,0.0,2010-03-17,2.0908425545941696,0.0
0.0,9.287071790667058,9.039695975154634,0.7542238312859013,0.0,2010-03-18,1.8706614838288675,0.0
0.034802902,9.577320867270886,6.7429996478967755,0.6847118135461678,0.0,2010-03-19,1.646787415711691,0.034802902
6.0026565,9.867569943874713,10.714079851615415,0.6092894425246952,0.0,2010-03-20,1.4222868537566649,6.0026565
6.4621487,10.157819020478538,14.592788350274748,0.790614511128529,0.0,2010-03-21,1.7928256902121367,6.4621487
0.1085346,10.448068097082368,11.659938571937676,0.9490563674643926,0.0,2010-03-22,2.09232801087268,0.1085346
0.0,10.60350128653713,8.928686785432717,0.8609626186003532,0.0,2010-03-23,1.8702891679046059,0.0
0.004987364,10.758934475991891,6.532577916653755,0.7644514834121923,0.0,2010-03-24,1.6366447493667693,0.004987364
