time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2],t2m_[K]
2008-05-01,15.875,63.625,7.699805,0.57681805,2.8414152e-05,0.40556026,27.556525957253243,283.18814
2008-05-02,15.875,63.625,6.0648437,2.725061,3.160098e-05,0.40850124,28.409282504408445,282.15182
2008-05-03,15.875,63.625,8.2212925,10.578709,3.8510825e-05,0.4192349,29.26203905156365,283.38776
2008-05-04,15.875,63.625,7.590022,0.70540106,3.714591e-05,0.41558447,30.114795598718853,280.20477
2008-05-05,15.875,63.625,10.009834,0.002824649,4.000145e-05,0.41149893,30.967552145874055,279.6638
2008-05-06,15.875,63.625,5.0920568,2.5389864,4.415693e-05,0.4144838,31.82030869302926,279.49948
2008-05-07,15.875,63.625,4.495131,0.62208897,4.651893e-05,0.40962067,32.673065240184464,281.07306
2008-05-08,15.875,63.625,8.749986,0.4840427,4.946366e-05,0.40931755,33.525821787339666,282.9367
2008-05-09,15.875,63.625,10.6373005,0.5070547,5.2314026e-05,0.4085637,33.49523818879216,284.1058
2008-05-10,15.875,63.625,12.1560755,-8.326673e-14,5.460136e-05,0.4054088,33.46465459024464,284.00623
2008-05-11,15.875,63.625,5.049005,0.45492402,5.6546094e-05,0.40142116,33.43407099169713,280.837
2008-05-12,15.875,63.625,9.986804,0.013117185,5.7964975e-05,0.4000023,33.40348739314962,276.95016
2008-05-13,15.875,63.625,8.540951,0.4376657,5.9150487e-05,0.3917343,33.37290379460211,276.1394
2008-05-14,15.875,63.625,4.5353765,4.8974447,6.0435897e-05,0.39504448,33.3423201960546,275.1323
2008-05-15,15.875,63.625,8.163318,3.1757755,6.084766e-05,0.39908376,33.311736597507085,275.45856
2008-05-16,15.875,63.625,9.587319,0.20514892,6.085865e-05,0.39426154,33.28115299895958,276.03107
2008-05-17,15.875,63.625,11.890844,0.63967055,6.113014e-05,0.39457673,35.19007177264602,276.721
2008-05-18,15.875,63.625,10.432956,0.059045408,6.085994e-05,0.39219388,37.098990546332466,277.33154
2008-05-19,15.875,63.625,12.604318,1.3334823,6.131857e-05,0.39489606,39.00790932001891,277.64944
2008-05-20,15.875,63.625,10.908893,4.7582865,6.220028e-05,0.40059155,40.91682809370535,277.05212
2008-05-21,15.875,63.625,12.3519125,1.9214735,6.165761e-05,0.4020636,42.82574686739179,278.20798
2008-05-22,15.875,63.625,8.512793,2.2588296,6.174391e-05,0.39957857,44.73466564107824,280.17126
2008-05-23,15.875,63.625,12.857847,1.1709353,6.138806e-05,0.3983128,46.64358441476468,281.02914
2008-05-24,15.875,63.625,13.168675,0.08235309,6.1135965e-05,0.3926825,48.55250318845113,282.25504
2008-05-25,15.875,63.625,13.0012865,0.00072743563,6.100474e-05,0.38885063,49.569152847484304,283.32654
2008-05-26,15.875,63.625,10.360474,0.3889467,6.098632e-05,0.38588765,50.585802506517474,280.75223
2008-05-27,15.875,63.625,14.990274,-8.326673e-14,6.0680562e-05,0.3836504,51.60245216555065,281.17645
2008-05-28,15.875,63.625,15.260736,-8.326673e-14,6.0358318e-05,0.38061497,52.61910182458382,282.99585
2008-05-29,15.875,63.625,16.349476,-8.326673e-14,6.0242935e-05,0.37747398,53.635751483617,285.55176
2008-05-30,15.875,63.625,16.520672,-8.326673e-14,5.9906153e-05,0.37314603,54.65240114265018,288.635
