time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2]
2013-10-14,15.875,63.625,-0.3606147,0.00029662426,4.533886e-05,0.3879858,6.103788036853075
2013-10-15,15.875,63.625,-1.6959224,0.010863173,4.532206e-05,0.38587588,5.5118765319801035
2013-10-16,15.875,63.625,-1.7510904,0.3215004,4.519752e-05,0.38460746,4.919965027107133
2013-10-17,15.875,63.625,-0.96636987,0.2757139,4.4934102e-05,0.38320452,4.984813923430112
2013-10-18,15.875,63.625,-3.2254155,0.10001143,4.4868964e-05,0.37913114,5.049662819753091
2013-10-19,15.875,63.625,-4.1261773,0.056210063,4.477474e-05,0.3754865,5.11451171607607
2013-10-20,15.875,63.625,-3.438209,0.0,4.47477e-05,0.37248182,5.179360612399048
2013-10-21,15.875,63.625,-2.4015362,0.0091094505,4.459694e-05,0.3705731,5.244209508722027
2013-10-22,15.875,63.625,-0.5471773,12.833978,4.5694876e-05,0.3853402,5.309058405045006
2013-10-23,15.875,63.625,1.0733035,3.3885748,4.6358145e-05,0.39679378,5.373907301367985
2013-10-24,15.875,63.625,0.25414866,6.3150826,4.6477773e-05,0.40481597,5.438756197690964
2013-10-25,15.875,63.625,-2.2540803,0.29511648,4.3993492e-05,0.40076026,5.168049656613557
2013-10-26,15.875,63.625,-0.7350389,3.3602524,4.5262263e-05,0.40306133,4.897343115536151
2013-10-27,15.875,63.625,-1.0769281,7.4658747,4.726435e-05,0.40806693,4.626636574458745
2013-10-28,15.875,63.625,-1.4680804,8.065908,4.8630623e-05,0.41296673,4.355930033381338
2013-10-29,15.875,63.625,-2.925813,0.0051830946,4.4136883e-05,0.40303093,4.085223492303932
2013-10-30,15.875,63.625,-5.452101,0.0,4.4136883e-05,0.39611632,3.814516951226526
2013-10-31,15.875,63.625,-3.8927326,0.9884912,4.4432672e-05,0.3941639,3.5438104101491197
2013-11-01,15.875,63.625,-1.3971516,2.904982,4.492744e-05,0.39535087,3.273103869071713
2013-11-02,15.875,63.625,-0.45426348,0.18530057,4.4940134e-05,0.39115044,3.228818230261957
2013-11-03,15.875,63.625,0.08661869,2.3414211,4.567319e-05,0.3964349,3.1845325914522014
2013-11-04,15.875,63.625,0.20140578,7.7514143,4.6042143e-05,0.40439576,3.1402469526424452
2013-11-05,15.875,63.625,-0.0055786194,0.30160642,4.5725847e-05,0.40206861,3.095961313832689
2013-11-06,15.875,63.625,-1.3174702,0.056348566,4.572921e-05,0.3989913,3.051675675022933
2013-11-07,15.875,63.625,-0.91714394,1.0632042,4.5835266e-05,0.40007988,3.0073900362131774
2013-11-08,15.875,63.625,-3.3030887,0.06864959,4.5858043e-05,0.39465708,2.9631043974034212
2013-11-09,15.875,63.625,-1.1641669,0.8601528,4.5983143e-05,0.39452565,2.918818758593665
2013-11-10,15.875,63.625,-3.59365,1.721088,4.6075755e-05,0.39341298,2.8806862731774645
2013-11-11,15.875,63.625,-4.184532,0.8379257,4.603132e-05,0.38956296,2.8425537877612643
2013-11-12,15.875,63.625,-3.7790613,0.5902883,4.605186e-05,0.38613072,2.8044213023450637
2013-11-13,15.875,63.625,-5.5783863,0.008519754,4.6124307e-05,0.38253394,2.7662888169288635
2013-11-14,15.875,63.625,-3.0760524,1.0743376,4.59234e-05,0.38527513,2.728156331512663
2013-11-15,15.875,63.625,-1.0062144,6.979947,4.8159523e-05,0.39356428,2.6900238460964623
2013-11-16,15.875,63.625,-1.7554514,5.7377267,4.848217e-05,0.40007767,2.651891360680262
2013-11-17,15.875,63.625,-6.8132086,0.30560043,4.5916295e-05,0.3932218,2.6137588752640615
2013-11-18,15.875,63.625,-4.6536555,0.05546709,4.5601122e-05,0.38763148,2.627161124514209
2013-11-19,15.875,63.625,-2.9413235,0.96862495,4.57673e-05,0.38753504,2.6405633737643557
2013-11-20,15.875,63.625,-7.0716057,0.0,4.5863642e-05,0.38035968,2.6539656230145026
2013-11-21,15.875,63.625,-6.2773676,0.0,4.5747514e-05,0.3737485,2.66736787226465
2013-11-22,15.875,63.625,-4.903958,0.0031384826,4.5593286e-05,0.366561,2.680770121514797
2013-11-23,15.875,63.625,-4.347494,2.805972,4.572996e-05,0.36824253,2.694172370764944
2013-11-24,15.875,63.625,-6.732219,0.10004865,4.5558932e-05,0.36441475,2.707574620015091
2013-11-25,15.875,63.625,-7.122804,0.0064353114,4.5564902e-05,0.3598929,2.7209768692652383
2013-11-26,15.875,63.625,-3.3079202,1.066357,4.5866644e-05,0.35996306,2.679117929397358
2013-11-27,15.875,63.625,-3.883078,2.613252,4.5837136e-05,0.3653302,2.637258989529477
2013-11-28,15.875,63.625,-6.366393,1.9354502,4.5293422e-05,0.36686495,2.5954000496615963
2013-11-29,15.875,63.625,-5.445832,0.052338023,4.5197074e-05,0.36098072,2.553541109793716
2013-11-30,15.875,63.625,-3.2516847,3.6544955,4.5092886e-05,0.36431408,2.5116821699258356
2013-12-01,15.875,63.625,-7.01596,1.4476799,4.485687e-05,0.35924947,2.469823230057955
2013-12-02,15.875,63.625,-3.6622984,1.1649663,4.519687e-05,0.35871676,2.427964290190074
2013-12-03,15.875,63.625,-6.575073,0.20925584,4.461631e-05,0.35608515,2.3861053503221936
2013-12-04,15.875,63.625,-7.2697377,0.064742394,4.4400356e-05,0.35408878,2.3633964721941285
2013-12-05,15.875,63.625,-4.8507404,0.3140594,4.4391818e-05,0.35078278,2.3406875940660634
2013-12-06,15.875,63.625,-3.166545,0.23346728,4.4366207e-05,0.34705812,2.3179787159379983
2013-12-07,15.875,63.625,-6.6614795,0.005212119,4.421253e-05,0.34230545,2.295269837809933
2013-12-08,15.875,63.625,-3.1782525,0.8183081,4.4026212e-05,0.34018978,2.2725609596818686
2013-12-09,15.875,63.625,-1.5896288,1.7582827,4.3974986e-05,0.3384159,2.2498520815538035
2013-12-10,15.875,63.625,-1.1198322,6.9172115,4.4671055e-05,0.3448332,2.2271432034257383
2013-12-11,15.875,63.625,-0.9472501,0.036417596,4.4965862e-05,0.3466659,2.2044343252976732
2013-12-12,15.875,63.625,-1.4584677,2.7879217,4.4473683e-05,0.35847414,2.2696648267339223
2013-12-13,15.875,63.625,-7.2208133,0.007759737,4.3214128e-05,0.3565753,2.3348953281701714
2013-12-14,15.875,63.625,-1.7344306,6.7969155,4.2943433e-05,0.36312783,2.40012582960642
2013-12-15,15.875,63.625,-2.1139944,2.3983939,4.2731997e-05,0.36115748,2.465356331042669
2013-12-16,15.875,63.625,-2.4841614,3.3185093,4.3938828e-05,0.3620017,2.5305868324789182
2013-12-17,15.875,63.625,-6.265772,0.3739142,4.2449254e-05,0.35988456,2.595817333915167
2013-12-18,15.875,63.625,-5.2970543,0.0030764325,4.2383963e-05,0.35646826,2.661047835351416
2013-12-19,15.875,63.625,-0.8007008,2.202747,4.2339772e-05,0.35934085,2.726278336787665
2013-12-20,15.875,63.625,-4.081555,2.3757548,4.2189105e-05,0.36166057,2.7143899825643056
2013-12-21,15.875,63.625,-3.5234058,5.7755003,4.198169e-05,0.36385876,2.702501628340946
2013-12-22,15.875,63.625,-2.4929674,6.0285573,4.172506e-05,0.36536485,2.6906132741175868
2013-12-23,15.875,63.625,-4.4557266,0.46070832,4.1512118e-05,0.36210102,2.6787249198942273
2013-12-24,15.875,63.625,-1.3644376,6.651211,4.3585766e-05,0.36871684,2.6668365656708675
2013-12-25,15.875,63.625,-2.8520882,3.268245,4.469316e-05,0.37005433,2.654948211447508
2013-12-26,15.875,63.625,-4.961341,0.055954244,4.168187e-05,0.36663234,2.6430598572241486
2013-12-27,15.875,63.625,-2.4164176,1.3363584,4.0882343e-05,0.3695574,2.631171503000789
2013-12-28,15.875,63.625,-2.7689648,0.29917654,4.291431e-05,0.36525506,2.6069558742973538
2013-12-29,15.875,63.625,-5.194135,2.2169778,4.0923023e-05,0.3690161,2.5827402455939183
2013-12-30,15.875,63.625,-5.0556626,0.7770613,4.0677445e-05,0.36504728,2.5585246168904834
2013-12-31,15.875,63.625,-1.1103455,4.2245984,4.1080726e-05,0.36885622,2.534308988187048
2014-01-01,15.875,63.625,-2.8736773,0.28447953,4.0787738e-05,0.3660863,2.5100933594836126
2014-01-02,15.875,63.625,-0.7095052,0.9569402,4.0522646e-05,0.36662582,2.3367500290516072
2014-01-03,15.875,63.625,-0.6629042,4.051202,4.051263e-05,0.37277332,2.1634066986196014
2014-01-04,15.875,63.625,-0.39304885,1.3455782,4.1313586e-05,0.3729158,1.990063368187596
2014-01-05,15.875,63.625,-2.2289217,0.16498272,4.0566607e-05,0.37087998,1.8167200377555908
2014-01-06,15.875,63.625,-0.8190158,4.547522,4.0566607e-05,0.37862533,1.643376707323585
2014-01-07,15.875,63.625,-0.50709736,0.30935565,4.1845527e-05,0.37496075,1.4700333768915796
2014-01-08,15.875,63.625,-0.5827753,0.12731771,4.0699804e-05,0.37526885,1.296690046459574
2014-01-09,15.875,63.625,-0.51107424,2.1865451,4.0356354e-05,0.38049993,1.1233467160275687
2014-01-10,15.875,63.625,-1.2021743,3.8228855,4.040032e-05,0.38073498,1.0869301493383114
2014-01-11,15.875,63.625,-1.4938842,2.071252,4.0477367e-05,0.3706334,1.0505135826490541
2014-01-12,15.875,63.625,-3.3053174,0.81380546,4.045386e-05,0.3597427,1.014097015959797
2014-01-13,15.875,63.625,-3.0295434,0.11674063,4.032806e-05,0.35127032,0.9776804492705398
2014-01-14,15.875,63.625,-1.9089024,0.19072533,4.029846e-05,0.34662542,0.9412638825812825
2014-01-15,15.875,63.625,-0.6070079,0.60099155,4.019486e-05,0.34199402,0.9048473158920252
2014-01-16,15.875,63.625,-1.4534323,0.9900852,4.015307e-05,0.33864084,0.8684307492027679
2014-01-17,15.875,63.625,-1.3705758,0.8305126,3.9813975e-05,0.33610302,0.8320141825135107
2014-01-18,15.875,63.625,-1.0070587,0.78442186,3.9678598e-05,0.33302385,0.9466797065990114
2014-01-19,15.875,63.625,-1.3130188,0.4160768,3.9420902e-05,0.33097583,1.0613452306845121
2014-01-20,15.875,63.625,-3.2132874,0.2294347,3.9214137e-05,0.3278759,1.176010754770013
2014-01-21,15.875,63.625,-2.3196633,0.15106055,3.9066133e-05,0.32686493,1.2906762788555137
2014-01-22,15.875,63.625,-3.3574038,0.07467045,3.8984734e-05,0.3242387,1.4053418029410143
2014-01-23,15.875,63.625,-5.686025,0.0,3.8984734e-05,0.32153833,1.520007327026515
2014-01-24,15.875,63.625,-5.28238,0.0,3.8999537e-05,0.31718853,1.6346728511120157
2014-01-25,15.875,63.625,-4.6856947,0.0033529475,3.8770133e-05,0.31347808,1.7493383751975164
2014-01-26,15.875,63.625,-3.6290684,0.028781418,3.8644328e-05,0.31211862,1.901994735278465
2014-01-27,15.875,63.625,-1.2209176,0.6411824,3.8630835e-05,0.312522,2.0546510953594135
2014-01-28,15.875,63.625,-0.5998452,0.8702427,3.8433205e-05,0.31435275,2.207307455440362
2014-01-29,15.875,63.625,-1.3134209,0.5408059,3.8257782e-05,0.31535363,2.3599638155213105
2014-01-30,15.875,63.625,-0.65753466,1.1519791,3.7852078e-05,0.317985,2.5126201756022595
2014-01-31,15.875,63.625,-0.8667567,2.4965525,3.7734982e-05,0.32141367,2.665276535683208
2014-02-01,15.875,63.625,-0.3293602,2.6323383,3.7875394e-05,0.32454252,2.8179328957641565
2014-02-02,15.875,63.625,-0.7194837,2.398715,3.762623e-05,0.32534313,2.970589255845105
2014-02-03,15.875,63.625,-3.8517163,0.00016308534,3.7412028e-05,0.3274971,3.0393807510672897
